ASV,Timepoint,treatment_diff,Treatment,condval,Taxon,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV_ID,label,plastic_present,mode
d12ab7218623ae6ab5e4eca1c05587fd,T2,-0.1041191035,ambient,-0.007238805188,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3078,Bacillariophyceae (ASV3078),Y,autotroph
d12ab7218623ae6ab5e4eca1c05587fd,T2,-0.1041191035,stress,-0.1113579087,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3078,Bacillariophyceae (ASV3078),Y,autotroph
d12ab7218623ae6ab5e4eca1c05587fd,T3,-0.09690573936,ambient,-0.008515619124,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3078,Bacillariophyceae (ASV3078),Y,autotroph
d12ab7218623ae6ab5e4eca1c05587fd,T3,-0.09690573936,stress,-0.1054213585,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3078,Bacillariophyceae (ASV3078),Y,autotroph
d12ab7218623ae6ab5e4eca1c05587fd,T4,-0.04961361556,ambient,-0.01218974641,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3078,Bacillariophyceae (ASV3078),Y,autotroph
d12ab7218623ae6ab5e4eca1c05587fd,T4,-0.04961361556,stress,-0.06180336197,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3078,Bacillariophyceae (ASV3078),Y,autotroph
d12ab7218623ae6ab5e4eca1c05587fd,T5,0.6938938963,ambient,-0.04651430921,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3078,Bacillariophyceae (ASV3078),Y,autotroph
d12ab7218623ae6ab5e4eca1c05587fd,T5,0.6938938963,stress,0.6473795871,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3078,Bacillariophyceae (ASV3078),Y,autotroph
d12ab7218623ae6ab5e4eca1c05587fd,T6,0.6258087995,ambient,-0.05984570225,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3078,Bacillariophyceae (ASV3078),Y,autotroph
d12ab7218623ae6ab5e4eca1c05587fd,T6,0.6258087995,stress,0.5659630973,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3078,Bacillariophyceae (ASV3078),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T0,-0.7348293417,ambient,0.661335191,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T0,-0.7348293417,stress,-0.07349415063,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T1,0.3774367453,ambient,-0.08453045854,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T1,0.3774367453,stress,0.2929062868,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T2,0.8558832619,ambient,-0.144478405,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T2,0.8558832619,stress,0.7114048568,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T3,0.8421581784,ambient,-0.150952373,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T3,0.8421581784,stress,0.6912058054,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T4,0.9937846308,ambient,-0.1927400973,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T4,0.9937846308,stress,0.8010445336,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T5,-0.2706304117,ambient,-0.02477147525,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T5,-0.2706304117,stress,-0.2954018869,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T6,-0.04604489521,ambient,-0.06269897799,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
2703395d920d701e57060bf0186f2f4f,T6,-0.04604489521,stress,-0.1087438732,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3086,Bacillariophyceae (ASV3086),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T0,-0.168754088,ambient,-0.01620553743,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T0,-0.168754088,stress,-0.1849596255,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T1,-0.1059054422,ambient,-0.009069337142,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T1,-0.1059054422,stress,-0.1149747793,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T2,0.7028849906,ambient,-0.03499286388,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T2,0.7028849906,stress,0.6678921267,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T3,0.7816109292,ambient,-0.04549306554,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T3,0.7816109292,stress,0.7361178637,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T4,-0.06200490592,ambient,-0.01243437263,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T4,-0.06200490592,stress,-0.07443927855,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T5,-0.1262175312,ambient,-0.01073077178,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T5,-0.1262175312,stress,-0.136948303,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T6,-0.2253981985,ambient,-0.01362818056,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
77bd70b0a11ef2655231a0c7c3781bda,T6,-0.2253981985,stress,-0.2390263791,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3091,Bacillariophyceae (ASV3091),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T0,-0.298323994,ambient,-0.01465679919,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T0,-0.298323994,stress,-0.3129807932,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T1,-0.2036911547,ambient,-0.008774198051,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T1,-0.2036911547,stress,-0.2124653528,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T2,-0.1863987032,ambient,-0.007512399591,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T2,-0.1863987032,stress,-0.1939111028,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T3,0.4947108366,ambient,-0.03179268378,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T3,0.4947108366,stress,0.4629181528,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T4,0.5595230545,ambient,-0.04484242442,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T4,0.5595230545,stress,0.5146806301,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T5,0.3894389671,ambient,-0.0326291374,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T5,0.3894389671,stress,0.3568098297,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T6,0.240114172,ambient,-0.03714098238,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
4fccfe6c1907375b2d47fcda8e2f6481,T6,0.240114172,stress,0.2029731896,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3213,Bacillariophyceae (ASV3213),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T0,-0.2378511072,ambient,-0.01521113651,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T0,-0.2378511072,stress,-0.2530622437,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T1,-0.1565930612,ambient,-0.008847809497,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T1,-0.1565930612,stress,-0.1654408707,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T2,-0.1421953153,ambient,-0.007546107357,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T2,-0.1421953153,stress,-0.1497414227,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T3,-0.1247707993,ambient,-0.009065718748,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T3,-0.1247707993,stress,-0.1338365181,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T4,0.6906552332,ambient,-0.0520139998,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T4,0.6906552332,stress,0.6386412334,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T5,0.5481447408,ambient,-0.04004695624,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T5,0.5481447408,stress,0.5080977846,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T6,0.3372359421,ambient,-0.04089417768,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
d31f24dd13070be6ef48e6c9e7a7e899,T6,0.3372359421,stress,0.2963417644,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3221,Bacillariophyceae (ASV3221),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T0,-0.2120699576,ambient,-0.01631483499,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T0,-0.2120699576,stress,-0.2283847926,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T1,-0.1532599561,ambient,-0.009097462964,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T1,-0.1532599561,stress,-0.162357419,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T2,0.4601890296,ambient,-0.02464440383,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T2,0.4601890296,stress,0.4355446258,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T3,0.4898059345,ambient,-0.02978191025,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T3,0.4898059345,stress,0.4600240243,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T4,-0.06558656335,ambient,-0.01352636465,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T4,-0.06558656335,stress,-0.079112928,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T5,0.5574403974,ambient,-0.04152471063,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T5,0.5574403974,stress,0.5159156868,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T6,-0.1933354765,ambient,-0.01584728589,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
98ca45032cc04acf5fc71b51c644e6ce,T6,-0.1933354765,stress,-0.2091827624,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3236,Bacillariophyceae (ASV3236),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T0,1.301647124,ambient,-0.5431193845,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T0,1.301647124,stress,0.7585277393,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T1,1.736080982,ambient,-0.3492853634,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T1,1.736080982,stress,1.386795619,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T2,1.030720195,ambient,-0.3676427673,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T2,1.030720195,stress,0.6630774282,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T3,0.2762980046,ambient,0.1692913878,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T3,0.2762980046,stress,0.4455893924,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T4,-0.1351144361,ambient,-0.1319147372,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T4,-0.1351144361,stress,-0.2670291733,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T5,-1.867580744,ambient,1.096460244,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T5,-1.867580744,stress,-0.7711205003,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T6,-0.4929494232,ambient,0.4801080609,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
d5f6e866a8f5d1287e688bcc5f8634ce,T6,-0.4929494232,stress,-0.01284136226,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3251,Bacillariophyceae (ASV3251),Y,autotroph
99a24486287a077f621002502989e214,T0,-0.3972946955,ambient,-0.01209193838,Straminipila;Bacillariophyta;Bacillariophyceae,Straminipila,Bacillariophyta,Bacillariophyceae,NA,NA,Bacillariophyceae,,ASV3258,Bacillariophyceae (ASV3258),Y,autotroph
